user_id,full_name,email,phone_number,role,assigned_team,access_level,created_at,last_login,team_user_count,workload_hours,created_month,activity_status
aa0aaf35-c981-4d1e-91b9-c07ce23dd929,Jennifer Moore,ncook@example.org,(540)740-2349x333,4,5,2,2025-03-05 05:16:51.788353,2025-03-03 19:39:39.098120,73,6,3,Active
474b67c1-55d3-437e-9686-db59f01c8e64,Joseph Estrada,patrick98@example.net,859.612.9880x263,1,4,1,2025-02-20 02:33:54.370715,2025-02-21 03:27:38.392871,59,8,2,Inactive
2900c0f0-1328-45c4-b3bd-d8378c84fdc3,Christina Lang,cynthianelson@example.com,959.768.7133x3762,2,2,0,2025-01-09 07:34:45.528078,2025-01-29 06:52:26.581252,87,4,1,Inactive
f0044d95-aca1-4e84-8641-9490e9023e4c,Susan Mcknight,matthew37@example.org,(802)668-6419,0,0,1,2025-02-20 07:12:20.985778,2025-03-05 00:31:26.020096,75,5,2,Active
95261778-fb22-458a-91da-f6cfcdf8b4a5,Scott Smith,jmoreno@example.com,357-773-4349,4,0,1,2025-03-16 20:04:04.280190,2025-03-12 06:43:11.135562,75,6,3,Active
48c65838-b0f4-40e6-9e59-8526938b4e65,Penny Owens,smithkenneth@example.com,(495)706-4722x60522,1,6,1,2025-03-14 15:06:49.199060,2025-01-05 02:44:25.088309,70,8,3,Inactive
49f69aa9-4670-48ae-8c1e-4608b18b5f9a,David Campbell,sdyer@example.net,914-501-7266,4,2,2,2025-01-21 14:11:59.559782,,87,6,1,Inactive
e1b114fa-e023-40bd-bce4-0cdec523d350,Valerie Fitzpatrick,jessica19@example.com,000-000-0000,0,2,1,2025-02-26 01:46:19.056356,2025-02-13 19:43:38.221904,87,5,2,Inactive
9bb40c5f-62c8-4d4e-b31d-edfc0b03015d,Jose Jones,bradleyblanchard@example.com,+1-370-866-3461x0397,3,0,1,2025-02-23 03:39:09.692350,2025-01-31 14:58:53.443980,75,7,2,Active
b457930c-872d-40d2-8fd7-8fabd11d463c,Bernard Cruz,not_provided@example.com,711-995-3012,0,5,0,2025-02-17 01:45:08.668369,2025-01-03 19:47:55.772737,73,5,2,Inactive
2ab5b757-d2e5-4672-bd81-a602f0e952a1,Shane Morgan,davidtaylor@example.net,+1-435-755-5746x3582,0,3,0,2025-02-28 04:04:58.876103,,52,5,2,Inactive
5765e182-50b4-4d61-82e6-23e7b0d422f5,Brent Ochoa,cummingsandrew@example.net,001-277-527-7717x52688,0,5,0,2025-01-04 13:10:56.266018,2025-03-11 03:51:10.118712,73,5,1,Inactive
c573bd90-ba9a-45fb-ac73-41570c5c0a11,Thomas Thornton,mnunez@example.org,209.406.8296x7714,1,1,1,2025-01-06 19:20:52.223434,2025-01-28 10:17:23.172343,84,8,1,Inactive
464c3851-a766-4869-b100-dd58487b95b3,Amy Waller,james47@example.org,(302)246-9111x48108,1,5,0,2025-01-25 02:38:26.458178,,73,8,1,Inactive
03aa57e2-340a-4a62-bdc6-06e346c8a46d,Unknown,michelleramos@example.org,(759)914-6846,3,1,0,2025-02-26 17:06:35.247687,2025-02-20 19:39:03.842113,84,7,2,Inactive
d9f29112-76cc-42e8-afe8-62da30cac019,Alexander Solis,umartin@example.net,791.919.7795x7978,0,1,1,2025-01-08 12:47:50.993826,,84,5,1,Inactive
5cff6118-1d09-4036-b772-4f2d14f8994b,Michele Foster,wanda67@example.com,312.854.3384x3391,2,6,1,2025-03-08 17:55:47.525658,2025-01-11 09:16:15.090077,70,4,3,Active
257a73c8-405b-4dea-b2b5-4a051c951e81,Jose Johnson,sara45@example.com,(603)678-2359,1,6,1,2025-03-05 19:47:45.692854,2025-02-19 05:16:16.584855,70,8,3,Active
2b1d5469-7240-4efb-b893-1707a0250d02,Corey Marshall,angela04@example.com,(404)324-1459x4234,1,0,2,2025-03-01 21:39:44.692167,2025-01-03 12:42:36.714926,75,8,3,Inactive
9dd2a8ca-93ab-4a0e-bb40-e209da301def,Beverly Young,qhogan@example.net,001-537-776-8610x23222,2,0,1,2025-03-08 12:42:33.481073,2025-02-05 04:32:01.622093,75,4,3,Inactive
cbcadc9f-cd63-4c81-8097-04bcfc80c0b3,Aaron Francis,houstonyvette@example.org,(276)664-7394,1,3,1,2025-01-06 06:51:51.016996,,52,8,1,Inactive
fa2dc736-69b0-44fc-b9e0-7f55b34ebf3a,Juan Smith,kramerjustin@example.org,608-218-0278x9886,0,2,2,2025-03-15 20:57:36.072821,2025-02-16 14:13:24.908273,87,5,3,Inactive
68291b67-30f8-4dac-8205-4bc8adf8090b,Jennifer Baker,dakotamiller@example.com,637-339-6765x16607,1,6,2,2025-02-24 01:36:16.082168,2025-01-25 13:16:04.486035,70,8,2,Active
7a7a25c6-21fc-465a-9769-3b21474e0943,Jessica Dunlap,not_provided@example.com,871.462.8550x289,0,4,1,2025-01-11 02:25:32.420750,2025-01-08 23:58:13.405743,59,5,1,Active
3c299726-5e9d-4c42-91d9-bc9d831dae11,Ryan Evans,justin95@example.org,440-668-9968x059,2,1,2,2025-02-28 05:05:11.285046,2025-01-07 07:51:22.029489,84,4,2,Inactive
458974c1-6ccc-4740-9d44-25db31502695,Pamela Gray,hernandezalexander@example.net,(603)505-8604x72424,0,2,0,2025-03-08 15:21:31.463772,2025-01-17 11:15:52.894044,87,5,3,Active
eec89c79-ac23-45f2-a47b-b4ec4f9d5033,Curtis Martinez,cmorales@example.net,3382282966,2,1,0,2025-02-23 20:54:14.809702,,84,4,2,Inactive
bb6f1e58-9c18-4de5-a494-a263b7cb593a,Michael Trujillo,not_provided@example.com,(295)235-5281x9378,4,4,2,2025-01-22 21:15:39.070576,2025-02-16 13:40:32.379815,59,6,1,Active
e027583b-add2-4a50-9f42-a6ebac6e6b55,Allison Bell,uali@example.com,273.989.9870x34914,2,0,2,2025-03-09 15:23:41.442043,,75,4,3,Active
0e9daf43-09f2-4db7-9e52-475bbd544544,Brandon Ramos,kenneth26@example.org,7178644213,0,5,0,2025-02-11 07:34:48.578061,2025-03-06 20:12:29.800624,73,5,2,Inactive
ad329400-1519-460b-aca6-ac9332f1f1d0,Ryan Sanchez,patrick73@example.com,001-955-230-2605,3,6,0,2025-03-13 16:43:37.702540,2025-01-22 23:11:43.962465,70,7,3,Inactive
11d398cf-d272-4715-9cfb-c5450e81a9a0,Mrs. Nancy Gill DVM,not_provided@example.com,(933)995-5039x058,0,1,1,2025-01-09 02:14:33.880577,2025-02-26 09:00:06.432497,84,5,1,Inactive
ffa9d6bd-f28b-4116-a2b0-fbc48ca7befd,Lisa Murphy,mario37@example.net,000-000-0000,0,5,0,2025-01-20 16:05:57.733383,2025-02-14 05:14:56.540245,73,5,1,Inactive
ee356d22-7dbd-4853-860f-71750bf8a4e1,Cameron Conner,not_provided@example.com,001-717-666-3098,4,3,2,2025-03-01 00:10:06.281276,,52,6,3,Active
ac03c978-a511-4def-8cfb-b797fcc7b2a6,Matthew Petersen,cthompson@example.org,323-790-8210,0,0,0,2025-02-05 14:45:42.740556,,75,5,2,Inactive
ad4a7907-8549-4b12-9090-682d58dbd9c2,Christopher Stuart,rachaelzavala@example.net,899.603.0169,4,5,1,2025-01-15 03:40:17.347145,,73,6,1,Inactive
223b76e4-bac5-4765-9565-9125ff6573e8,Molly Davis,megan28@example.org,001-467-575-4021x28046,1,2,1,2025-01-24 12:58:53.393771,2025-02-18 05:17:18.866939,87,8,1,Inactive
c64e1a35-efa3-4451-93d9-316e180e0270,Robert Perry,sweeneydarrell@example.net,001-889-485-6118x0435,2,6,0,2025-02-16 00:32:02.351843,,70,4,2,Inactive
79215f33-9dce-4b5b-9ee7-b533a0bf03b1,Brian Scott,carterdeborah@example.net,+1-861-372-0669x456,0,6,2,2025-02-02 06:04:09.888297,2025-02-10 07:53:35.128795,70,5,2,Inactive
47d664ee-3082-473d-8e49-7979bbdb5152,Michael Page V,not_provided@example.com,505-850-3997x172,0,4,0,2025-02-03 14:21:35.103512,2025-03-12 16:22:41.504415,59,5,2,Inactive
6c40b6e1-1bb2-4159-aa78-b9d1ecd61ba0,Melissa Stewart,burnsdaniel@example.org,+1-427-261-8798x06457,3,4,1,2025-03-17 07:48:01.403175,2025-02-21 18:38:06.742087,59,7,3,Inactive
ade09c5a-4293-4ab3-8ee9-7fdd8bed55ff,Cody Liu,tracy16@example.org,+1-800-449-1440,0,1,0,2025-01-14 00:02:04.208640,2025-02-05 17:48:54.443543,84,5,1,Inactive
7b06aec1-4a34-4342-a971-5a1f384985eb,Virginia Hart,johnsonamanda@example.org,(437)397-4865x418,3,2,1,2025-02-10 02:58:25.825528,2025-01-18 01:27:09.575752,87,7,2,Inactive
321bf4ec-12b3-4ed7-b56d-c0970642de10,Tony Mercado III,williamsalexis@example.com,888.566.9220,2,0,2,2025-02-20 02:26:51.264558,2025-02-04 13:59:00.098770,75,4,2,Inactive
cd7aca88-e55e-44b4-bb92-a52ef77af761,Jonathan Rodriguez,caroline11@example.net,001-620-536-9051x90379,3,5,0,2025-01-03 17:27:12.196177,,73,7,1,Active
52c917d0-b038-4c39-87e2-6a7c09e4ee53,Monica Hernandez,lwilliams@example.com,+1-484-884-9768x62922,3,0,2,2025-03-15 03:59:39.750034,2025-03-20 16:50:39.095697,75,7,3,Inactive
37ac62c0-bf9e-4fe8-ac86-51405450becc,Jesse Willis,cwashington@example.org,+1-663-756-1058x305,1,4,0,2025-02-01 20:20:41.737373,2025-02-06 04:23:49.319602,59,8,2,Inactive
a07f16f0-782d-4b44-abda-d8dc68b80869,Unknown,kevinnorman@example.org,350.460.7140x24080,0,2,2,2025-03-14 21:57:01.403125,2025-03-13 01:29:00.672215,87,5,3,Inactive
630ead04-e02c-46b4-8892-b5cd63bc2f61,Kathryn Bradley,daniel22@example.com,000-000-0000,4,1,2,2025-02-12 20:39:55.915492,2025-01-27 21:55:23.589481,84,6,2,Active
2bbc4308-5db8-4276-a897-343c6f315e8f,Maria Gonzalez,thicks@example.net,8615397460,4,2,2,2025-03-18 01:44:32.221781,2025-02-24 20:51:28.245893,87,6,3,Active
c485c186-9845-42ba-82fb-373c332beab0,Alexander Singh,ymoreno@example.net,000-000-0000,3,2,0,2025-03-20 12:03:36.866845,2025-01-26 03:32:22.984970,87,7,3,Inactive
2bf59cfc-51d1-42dc-b8ad-01722462b369,Unknown,jon98@example.net,261-418-1595x24893,1,2,0,2025-03-10 13:21:11.547234,2025-02-15 23:12:49.133973,87,8,3,Active
620e96a1-a9ea-47ec-9e95-9da6c89144bb,Michael Wood,naguilar@example.net,+1-945-708-0758x58892,3,6,2,2025-02-16 10:57:37.695157,,70,7,2,Active
163ea9ab-8cea-4f7e-9ea6-9d63cc22086c,Laura Lam,shirleystevens@example.org,(321)575-7752,3,5,1,2025-03-10 11:41:03.049645,2025-01-15 00:18:22.471229,73,7,3,Active
e43f50de-6557-4291-bc09-f1c31e351ba3,Bryan Jones,danielle98@example.com,001-407-572-1607x66170,1,3,0,2025-02-22 07:02:14.970984,2025-03-05 21:52:02.155450,52,8,2,Active
df81023c-9608-4ee2-89dd-e13bce5e4477,Robert Page,rodriguezdavid@example.net,(534)246-7399,0,0,2,2025-03-16 21:42:58.424747,2025-02-25 22:54:00.109208,75,5,3,Active
6b5f4f09-c643-4e33-b169-4de868ee2048,Dennis Terry,sarahramirez@example.com,001-275-883-7652x527,0,5,1,2025-01-12 03:45:13.749675,2025-03-18 11:37:08.550933,73,5,1,Inactive
b0b7ca00-cd7c-4cd2-83ff-d095e1d381cd,Amanda Warren,bradley62@example.net,+1-688-767-5288,1,5,1,2025-02-04 03:22:52.956251,2025-01-06 05:00:40.795450,73,8,2,Active
045da6ce-bd59-4275-8161-1cb14b317bdc,Brandon Porter,tranmichael@example.com,+1-364-331-4003,1,0,2,2025-02-26 03:14:20.110942,2025-03-09 19:44:56.009095,75,8,2,Inactive
a054d69a-1971-4a10-bbc4-049d1bfe2008,Brian Williams,jeremy85@example.org,(314)371-4202x1335,1,3,1,2025-02-08 18:15:24.671232,2025-02-12 22:17:17.719841,52,8,2,Inactive
2b4b023f-abe5-4848-9c5d-e34257c8a895,Julie Morris,mackenzieross@example.com,864-299-6452x489,2,3,0,2025-03-19 18:45:22.183962,2025-03-09 02:12:45.128925,52,4,3,Inactive
ee869180-219f-42d1-9a21-c862790abac5,Kyle Gallagher,williamwilkerson@example.com,407.266.6197,2,6,1,2025-01-14 09:51:56.799767,2025-02-17 10:50:10.676880,70,4,1,Inactive
c346806a-0abc-4350-88f1-186ccdfbb06f,Michael Ryan,pughsteven@example.net,000-000-0000,0,3,2,2025-03-19 13:22:13.607185,,52,5,3,Active
02376450-3ae6-494c-8738-3578a0eb1a13,Lawrence Brown,not_provided@example.com,(371)531-1171,1,0,1,2025-03-02 05:16:35.717103,2025-01-22 12:13:18.160495,75,8,3,Active
92843e69-b941-423a-a0a5-c2e11162af3d,Jonathan York,michael87@example.net,001-886-248-9248x9830,0,0,0,2025-02-04 02:26:35.270006,2025-03-18 10:00:31.847921,75,5,2,Inactive
a9c296bd-7503-4e80-883e-524377d7b1d6,Lauren Knight,jeffreypena@example.org,8638982710,1,5,1,2025-01-06 03:50:41.315251,2025-02-04 14:33:43.780038,73,8,1,Inactive
f9446d4b-ce45-4c5f-bf1c-bc42e5f9545e,Anthony Glenn,kaitlyn79@example.com,000-000-0000,1,2,2,2025-01-04 02:58:40.322725,2025-01-23 08:23:00.405915,87,8,1,Inactive
bcfc9294-87c4-4b74-86da-12c13920023f,Jimmy Payne,xmorris@example.com,+1-677-870-9287x11924,2,3,0,2025-02-11 02:53:39.837889,,52,4,2,Inactive
5a552b12-a949-48aa-9f18-65b0a2f57e76,Patricia Hernandez MD,mrojas@example.org,+1-582-325-3476x271,3,4,1,2025-02-12 20:05:49.947010,2025-01-12 13:13:12.486522,59,7,2,Inactive
3bf37a4e-9de4-4c7d-b8c0-a1c19ade3a11,Scott Knight,elizabeth18@example.net,(859)531-7685,0,6,0,2025-01-07 23:26:50.031124,2025-02-16 04:50:23.227342,70,5,1,Active
40da577a-7029-4b08-bed0-90ce5a62924d,Rebecca Carroll,not_provided@example.com,388.345.1537x5401,1,5,2,2025-02-14 13:33:00.443985,2025-03-16 22:18:54.894313,73,8,2,Inactive
cb866b7d-55e9-45f5-93e3-45f73c4e50d9,Shannon Larson,glendahodges@example.org,987-809-6069,2,1,1,2025-02-27 10:37:09.390084,,84,4,2,Inactive
97030f19-3cac-4e88-8194-fc451c0a4b63,Tamara Dougherty,theresahoffman@example.org,5495540960,4,3,2,2025-03-18 04:51:27.584810,2025-01-23 16:20:55.923865,52,6,3,Active
70e5f522-939f-4d90-b91e-47ab668434e9,Cassie Alvarado,not_provided@example.com,001-661-548-4333x066,0,3,1,2025-03-20 05:53:56.819544,2025-03-20 19:10:30.368937,52,5,3,Inactive
12fc9a21-4dda-49af-af79-9cbca238f005,John Perez,melindamorton@example.net,001-715-515-5945x3810,0,0,2,2025-03-08 09:28:08.131615,2025-01-09 11:04:44.628005,75,5,3,Inactive
606dffac-5e33-4f62-89d1-1b51b3eebee8,Trevor Navarro,hudsondavid@example.com,001-369-520-2882x3438,2,3,1,2025-02-17 19:56:48.192497,2025-02-11 13:56:42.780364,52,4,2,Inactive
b26b9a6c-b0bd-4192-9d8d-7824d331cd1e,Justin Ramos,not_provided@example.com,903-203-7882x80334,2,6,2,2025-02-07 16:32:43.377663,2025-02-13 02:13:35.106990,70,4,2,Inactive
b368f28f-c706-48a1-a374-1bfc519b3dd1,Walter Jefferson,arroyobarbara@example.org,(849)366-1729x868,3,4,0,2025-01-31 19:04:04.966245,2025-03-16 13:27:15.458761,59,7,1,Inactive
ab15d1a1-8cf1-4955-bf86-e111d864712d,Jordan Moore,johnsonlisa@example.org,000-000-0000,4,1,1,2025-01-13 01:07:17.993546,2025-01-06 14:11:51.226590,84,6,1,Inactive
1c12b64c-eee8-4cab-98b7-f359f2f0bada,Unknown,tstrickland@example.com,+1-575-829-0121x140,1,5,2,2025-02-20 13:58:43.108507,2025-01-05 00:59:48.757863,73,8,2,Inactive
0722de1b-9c67-4e46-977c-8bafca79c3d5,Mark Cooley,millerapril@example.net,866-282-0191x66452,2,3,2,2025-01-01 07:39:29.397433,2025-01-03 18:57:02.724660,52,4,1,Inactive
cf610add-fdde-4550-8dbf-783e2820700d,Robert Blake,heathermitchell@example.net,363-565-7524,2,0,2,2025-01-21 18:12:37.472718,2025-02-20 08:28:45.983806,75,4,1,Inactive
cb092d71-928d-4921-8b34-7f59910eadb8,Matthew Frank,michael75@example.com,385-571-6520x816,2,0,2,2025-03-14 07:01:24.523857,2025-02-28 18:50:04.642386,75,4,3,Active
47fc74eb-4c83-4319-92ff-8e94553e9fdc,Christopher Holloway,rachel90@example.org,001-634-239-3034,2,2,2,2025-02-09 11:18:14.144768,2025-01-07 13:32:32.703346,87,4,2,Inactive
68dc6893-2fec-4be0-ad7d-0b5d60ba6e24,William Weiss,steinstephen@example.org,+1-367-207-5395x8085,4,0,0,2025-02-26 07:26:30.615087,2025-02-24 15:14:59.995264,75,6,2,Active
ad4f8a68-58ad-4896-88ea-2d719b253c4a,Unknown,ricenicole@example.org,593.512.6279x57611,1,4,0,2025-01-21 22:00:28.975593,2025-02-11 15:13:44.271713,59,8,1,Inactive
fa3e582a-1cba-42f4-85fe-b49c92b298c9,Jennifer Chen,morgan78@example.net,001-564-595-8956,4,5,2,2025-03-20 02:05:02.916956,2025-01-27 07:17:20.674741,73,6,3,Inactive
c8329aed-3706-490a-925e-817cebd85f02,Nicholas Miller,mcdanielcharles@example.net,+1-574-584-0354x01768,3,3,2,2025-02-20 17:21:55.619184,2025-01-09 14:46:10.113097,52,7,2,Inactive
b2b27a40-d2ee-4e52-b313-c69b71938607,Gregory Bennett,timothy97@example.com,+1-423-673-6558,2,4,0,2025-01-27 17:01:16.475925,2025-02-26 01:30:06.979841,59,4,1,Inactive
6cf13780-3479-4d5f-a105-072c15aeeb22,James Curtis,harrisontodd@example.com,(782)924-7246x00740,4,1,2,2025-02-19 12:53:29.743018,,84,6,2,Active
283b7242-5b00-4836-aeae-70fadbdb2869,Elizabeth Walters,maddenanthony@example.com,(680)236-5518x32524,0,4,1,2025-02-15 08:43:21.344386,2025-01-25 01:32:08.568115,59,5,2,Inactive
63bcb958-50cb-466f-a4d3-16ab54c377ce,Sarah Flores,smccormick@example.com,000-000-0000,3,1,2,2025-01-23 15:50:22.426537,2025-02-11 06:39:00.445741,84,7,1,Inactive
0776df6b-6184-4d19-a949-4fbc4df0f5bd,Matthew Patel,qcase@example.com,603-521-1430x0030,0,2,2,2025-03-10 20:03:29.848698,2025-01-12 05:59:38.394606,87,5,3,Inactive
79b42552-baf8-4afe-bf4b-9af56a1f082b,Madison Townsend,not_provided@example.com,(832)693-1577x453,2,4,1,2025-01-19 07:15:29.128008,2025-03-02 18:04:17.525169,59,4,1,Active
2591ce8f-65e2-4e6c-9c7b-4eed200c835c,Billy Medina,moralesrobert@example.org,001-269-476-3061x73485,1,0,0,2025-01-27 00:27:38.230542,2025-02-12 17:09:38.547415,75,8,1,Inactive
4beed82f-4fcb-4b0b-9c06-e9dbdca18369,Sara Rivas,robinsoncameron@example.org,(856)920-1624x1989,2,5,0,2025-03-15 10:31:39.659434,2025-01-21 06:07:11.637619,73,4,3,Inactive
aed5e465-4abc-4349-adc3-ff6a754195ca,Larry Thomas,deanmann@example.org,449.507.8519x87160,2,6,0,2025-01-24 15:47:25.349203,2025-01-31 23:25:45.229455,70,4,1,Active
f007b850-9874-4e89-9d12-3c2550648796,Chase Murray,benjamin53@example.net,001-955-651-3174x9933,0,5,0,2025-02-26 10:48:44.296587,2025-01-08 07:05:12.208735,73,5,2,Inactive
25657646-6a1c-47c4-8a68-34b6c2b37b6b,Tina Ward,dianabrandt@example.net,(846)569-7027,4,2,0,2025-03-01 09:08:49.400138,2025-01-09 06:02:40.414630,87,6,3,Active
002a8de9-c880-4007-ad0e-09724d9197d3,Brian Boyd,samuel48@example.com,001-269-224-1711x04803,1,6,1,2025-02-04 11:39:29.085625,2025-02-20 19:36:00.501175,70,8,2,Inactive
a309dfef-b5b1-4120-b12f-64ffe098c4bc,Jeffrey Garcia,mwolf@example.com,(660)787-1038x7394,0,6,0,2025-01-25 00:07:26.375602,2025-01-23 01:17:14.814130,70,5,1,Active
907c53ab-0e78-4f64-86d0-8b92d9b800b4,Stephanie Rivera,ehunt@example.net,+1-769-350-3159x1841,2,3,0,2025-01-15 00:37:22.558559,,52,4,1,Active
4d19722e-964b-4c21-bb73-d7a72115a65b,Amanda Hill DDS,pcobb@example.com,+1-749-621-8838x620,2,6,0,2025-03-02 12:08:03.957144,2025-01-13 21:56:50.615311,70,4,3,Active
acc1618b-0134-48b5-9df0-3363133ff0d4,Benjamin Graham,ldixon@example.org,396.975.6705,0,0,0,2025-02-10 11:32:12.414779,2025-01-17 17:05:07.689346,75,5,2,Inactive
0758faf0-1280-420e-bd96-a0dc8f1701a1,Kimberly Walter,jacobwalker@example.com,799-930-1721,0,0,2,2025-02-04 22:33:38.504620,2025-02-20 19:10:28.580736,75,5,2,Active
78369733-bd00-4d5f-9083-f14a400c51c0,Unknown,amandabridges@example.com,656-854-9323x9993,2,0,0,2025-03-06 01:33:53.687753,2025-03-17 18:41:55.935441,75,4,3,Inactive
34c6f23b-7060-482e-9a20-2968c530f1d5,Sharon Powell,vickie46@example.com,+1-327-348-0242,2,0,2,2025-01-01 17:59:02.713107,2025-03-05 11:58:51.881042,75,4,1,Inactive
529ec1dc-7fd3-496d-b835-c88d800dae1a,Adam Marsh,julielewis@example.org,001-908-389-7661x3693,4,4,0,2025-03-18 11:34:12.361072,2025-01-30 12:08:44.947428,59,6,3,Inactive
6aa4842a-be98-4446-8a39-f1ec53e0819d,Robert Rasmussen,joelwilson@example.com,289.575.2144,3,3,0,2025-03-06 00:58:54.608538,2025-02-13 04:01:58.093654,52,7,3,Active
fba111ae-d896-4be2-a861-ecf25ca3430b,Adam Simmons,not_provided@example.com,(900)939-2943,3,6,2,2025-02-28 20:29:52.161703,2025-02-13 04:47:08.222169,70,7,2,Inactive
30bca1b1-e3d7-48a2-bac5-bf25de4c31e8,Joshua Carter,jonesrandy@example.net,000-000-0000,1,4,2,2025-01-28 14:33:43.812438,,59,8,1,Active
efc6cbff-caae-4ed0-87c0-82bc6dcae6f3,Beverly Garcia,lynn32@example.org,675.809.2277,3,0,1,2025-01-14 08:44:45.350331,2025-02-26 04:45:35.650238,75,7,1,Inactive
8fccdc6f-c4b2-4eb1-bba5-c9d388a4be67,Zachary Nelson,kathleenevans@example.com,846.917.6087x4539,1,6,1,2025-01-18 23:03:15.073081,2025-03-04 10:31:22.475227,70,8,1,Active
30c8afc8-e5ff-4fdd-8f64-828ebc213317,Kim Brown,nmartinez@example.com,215-815-7591,4,5,2,2025-01-01 13:55:42.221109,2025-01-27 17:40:41.976721,73,6,1,Active
b376fddc-51ab-4ec0-b627-6c9ae5c19768,Sarah Miller,ihall@example.net,000-000-0000,0,1,1,2025-01-18 14:05:00.427262,2025-01-23 06:28:46.374392,84,5,1,Active
d9dc35a3-868a-4eba-b5dc-0707f2967fd2,Amy Gordon,jmartin@example.com,+1-667-492-6095x293,3,5,1,2025-02-13 16:57:34.557423,2025-03-12 10:27:51.949153,73,7,2,Active
ae639e78-f1b9-482c-89a7-862fad0a3810,Kimberly Hill,popekathryn@example.org,(825)780-0936x2162,0,2,2,2025-01-09 09:35:31.315642,2025-03-19 11:47:59.243872,87,5,1,Inactive
e3faff4a-3052-49e5-ba81-983b8fb498a1,John Barrera,heather75@example.com,001-972-240-2049x77479,0,3,2,2025-02-02 07:46:12.918108,,52,5,2,Inactive
069ef804-4506-416c-b6cb-34eb28e0e7bb,Michael Stewart,bwilliams@example.org,322.540.6942,2,3,2,2025-01-07 17:44:35.624735,2025-02-17 22:46:55.241997,52,4,1,Active
b25021ee-7dbe-46a8-aa2d-b12ca5e6086e,Paul Mitchell,michaelcook@example.net,001-451-439-3510x567,0,6,0,2025-02-08 07:10:00.543946,2025-01-23 23:15:38.221697,70,5,2,Inactive
30b3d8f2-cf7c-4b8f-8348-94bf82a2bb7d,Eric Carrillo,thorntonjeremy@example.org,+1-428-961-8151,2,6,1,2025-01-14 07:45:43.911666,2025-02-01 14:41:21.088071,70,4,1,Inactive
f04242b4-4f11-4e14-9b9f-c79dee325f56,Unknown,tkelley@example.org,001-616-674-5824,0,4,1,2025-02-28 06:35:30.084552,2025-01-23 09:47:12.867433,59,5,2,Active
b3307225-77ad-4907-8beb-c6909cbdb722,Beverly Alvarez,patrickwilliams@example.org,+1-710-888-0560x5981,0,0,0,2025-01-24 13:12:28.379627,2025-01-18 03:10:22.675408,75,5,1,Inactive
1b51e408-c903-4daf-bc8d-bea3c0a05d9f,Lindsey Cruz,christopher08@example.org,283-637-2047x458,3,0,2,2025-03-08 17:41:01.875647,2025-03-07 22:28:16.584958,75,7,3,Inactive
9394a04d-fb37-4083-b4ec-2f93084d46b8,Robin Hardin,burkekimberly@example.org,+1-629-476-5987x698,0,3,2,2025-02-03 09:59:40.406175,,52,5,2,Inactive
c3fdc83f-e1a6-4d4a-9cf7-ee9716cf2eb7,James Smith,not_provided@example.com,001-595-941-6112x004,0,1,0,2025-03-05 11:51:32.113406,2025-01-19 13:59:18.726161,84,5,3,Inactive
565a8ee5-757c-4969-83b3-2e258d6f1cb8,Megan Harrison,wedwards@example.org,001-544-617-0825,3,5,0,2025-01-28 23:22:51.915742,2025-03-03 16:32:56.907375,73,7,1,Inactive
bba9b5f4-a17a-4074-994b-6eddcd444ee9,Unknown,not_provided@example.com,396-923-3829x2745,2,5,1,2025-02-06 19:38:43.096106,2025-03-12 05:08:32.019245,73,4,2,Inactive
4ada65b7-1a07-43ba-a0e9-8c5e84d3efd1,Cassandra Craig,christinaguerrero@example.com,(337)405-7371x9744,3,1,2,2025-02-08 03:08:07.151181,2025-01-03 01:05:48.953769,84,7,2,Inactive
093c9520-8dc2-4ff9-811a-f3cd6813406b,Jerry Wells,rmorrison@example.net,+1-925-752-0804x76933,4,1,0,2025-02-15 20:35:32.595969,2025-02-06 16:57:00.636627,84,6,2,Inactive
b4d18419-5f46-43be-8d09-c79398686dc0,David Rodriguez,laurie06@example.com,001-950-223-6179x967,4,1,0,2025-01-31 20:58:23.572876,2025-03-02 17:43:21.730818,84,6,1,Active
fc3c5f80-5839-4be2-8346-279b8b7501e7,Latoya Baker,ithomas@example.com,605-784-6289x2630,2,2,0,2025-01-18 20:14:01.763308,2025-01-03 09:05:30.477123,87,4,1,Inactive
3e274685-847d-4b4e-9c37-c3274612cede,Unknown,dhunt@example.com,000-000-0000,4,2,2,2025-01-06 23:20:56.433615,2025-01-16 02:17:34.277833,87,6,1,Active
31155e6e-31e8-407e-9b02-7602e63ae913,Jessica Duncan,jamesreed@example.net,999-967-4146x9981,2,2,1,2025-02-13 08:24:20.228463,2025-01-17 19:54:16.884907,87,4,2,Inactive
e315934e-4d69-4261-b543-1a1789495383,Diane Brock,perezlawrence@example.net,001-853-378-1539x9800,1,6,1,2025-03-18 19:46:36.192955,,70,8,3,Inactive
1d23fe53-c448-45c1-99ba-2b08f24f8831,James Neal,kelly40@example.net,324.426.2513x690,0,2,0,2025-03-14 19:05:39.548802,2025-01-01 02:10:25.183796,87,5,3,Active
7260de75-c88d-4a23-b48d-df7926214e54,David Roberts,franklinjohn@example.org,637.793.9433x235,0,0,2,2025-03-16 01:45:48.634054,2025-02-11 00:19:25.544219,75,5,3,Inactive
3943a198-522c-4dae-9bc9-c9a0cc5164e9,Robert Donaldson,carsonstacey@example.com,866.622.2411,0,0,1,2025-01-14 13:19:23.301560,2025-03-14 09:10:48.485504,75,5,1,Inactive
